,id,Stance,uclmr,athene,solat,solat_tree,solat_deep,mix_solat_uclmr,mv_solat,mv_athene,mv_uclmr
20067,20067,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20068,20068,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20069,20069,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20070,20070,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20071,20071,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20072,20072,discuss,discuss,discuss,agree,agree,disagree,agree,discuss,discuss,discuss
20073,20073,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20074,20074,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20075,20075,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
20076,20076,discuss,agree,discuss,agree,agree,agree,agree,agree,agree,agree
20077,20077,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20078,20078,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20079,20079,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20080,20080,unrelated,unrelated,unrelated,unrelated,unrelated,disagree,unrelated,unrelated,unrelated,unrelated
20081,20081,agree,discuss,agree,agree,agree,agree,agree,agree,agree,agree
20082,20082,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree
20083,20083,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20084,20084,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20085,20085,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20086,20086,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20087,20087,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20088,20088,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20089,20089,discuss,unrelated,unrelated,discuss,discuss,agree,unrelated,unrelated,unrelated,unrelated
20090,20090,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
20091,20091,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20092,20092,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20093,20093,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20094,20094,discuss,discuss,discuss,agree,agree,disagree,agree,discuss,discuss,discuss
20095,20095,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20096,20096,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20097,20097,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20098,20098,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20099,20099,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20100,20100,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20101,20101,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20102,20102,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20103,20103,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20104,20104,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20105,20105,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20106,20106,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20107,20107,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20108,20108,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss,discuss
20109,20109,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20110,20110,agree,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
20111,20111,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20112,20112,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20113,20113,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20114,20114,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20115,20115,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20116,20116,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
20117,20117,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20118,20118,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
20119,20119,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20120,20120,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20121,20121,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20122,20122,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20123,20123,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20124,20124,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20125,20125,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20126,20126,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20127,20127,agree,discuss,discuss,agree,agree,agree,discuss,discuss,discuss,discuss
20128,20128,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20129,20129,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20130,20130,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20131,20131,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20132,20132,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20133,20133,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
20134,20134,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20135,20135,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20136,20136,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20137,20137,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20138,20138,discuss,agree,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
20139,20139,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20140,20140,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
20141,20141,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20142,20142,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20143,20143,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20144,20144,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20145,20145,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20146,20146,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20147,20147,agree,agree,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
20148,20148,agree,discuss,discuss,discuss,discuss,disagree,discuss,discuss,discuss,discuss
20149,20149,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20150,20150,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20151,20151,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20152,20152,agree,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
20153,20153,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20154,20154,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
20155,20155,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20156,20156,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20157,20157,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20158,20158,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20159,20159,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
20160,20160,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20161,20161,agree,agree,discuss,agree,discuss,agree,agree,agree,agree,agree
20162,20162,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20163,20163,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20164,20164,unrelated,unrelated,unrelated,unrelated,unrelated,disagree,unrelated,unrelated,unrelated,unrelated
20165,20165,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20166,20166,discuss,discuss,discuss,agree,agree,agree,discuss,discuss,discuss,discuss
20167,20167,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
20168,20168,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
20169,20169,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20170,20170,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20171,20171,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20172,20172,discuss,discuss,agree,agree,discuss,agree,discuss,agree,agree,agree
20173,20173,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20174,20174,unrelated,discuss,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
20175,20175,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20176,20176,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20177,20177,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20178,20178,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20179,20179,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20180,20180,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20181,20181,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20182,20182,discuss,discuss,unrelated,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20183,20183,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree
20184,20184,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20185,20185,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
20186,20186,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
20187,20187,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20188,20188,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20189,20189,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20190,20190,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
20191,20191,unrelated,unrelated,unrelated,unrelated,unrelated,disagree,unrelated,unrelated,unrelated,unrelated
20192,20192,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20193,20193,agree,agree,agree,agree,discuss,agree,agree,agree,agree,agree
20194,20194,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20195,20195,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20196,20196,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20197,20197,unrelated,unrelated,unrelated,discuss,discuss,agree,unrelated,unrelated,unrelated,unrelated
20198,20198,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20199,20199,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
20200,20200,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20201,20201,unrelated,unrelated,unrelated,unrelated,unrelated,disagree,unrelated,unrelated,unrelated,unrelated
20202,20202,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20203,20203,discuss,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20204,20204,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20205,20205,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20206,20206,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20207,20207,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20208,20208,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20209,20209,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20210,20210,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20211,20211,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20212,20212,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20213,20213,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20214,20214,discuss,discuss,discuss,agree,discuss,agree,discuss,discuss,discuss,discuss
20215,20215,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20216,20216,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20217,20217,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20218,20218,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20219,20219,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20220,20220,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20221,20221,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20222,20222,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
20223,20223,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
20224,20224,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20225,20225,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20226,20226,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20227,20227,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20228,20228,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20229,20229,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
20230,20230,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
